---------------------------------------------
NOTE: The Hardness and Resistance values are the raw base values in the fields
of the Block class in question. The actual final values may be different
for different states of the block, or they may depend on a TileEntity etc.
---------------------------------------------
Mod name, Registry name, Hardness, Resistance
Hexerei, hexerei:candle_6_of_7, 1.00, 1.00
Hexerei, hexerei:candle_7_of_7, 1.00, 1.00
Hexerei, hexerei:candle_black, 0.50, 0.50
Hexerei, hexerei:candle_blue, 0.50, 0.50
Hexerei, hexerei:candle_cyan, 0.50, 0.50
Hexerei, hexerei:candle_dipper, 8.00, 8.00
Hexerei, hexerei:candle_dipper_candle_1, 1.00, 1.00
Hexerei, hexerei:candle_dipper_candle_2, 1.00, 1.00
Hexerei, hexerei:candle_dipper_candle_3, 1.00, 1.00
Hexerei, hexerei:candle_dipper_wick, 1.00, 1.00
Hexerei, hexerei:candle_dipper_wick_base, 1.00, 1.00
Hexerei, hexerei:candle_lime, 0.50, 0.50
Hexerei, hexerei:candle_orange, 0.50, 0.50
Hexerei, hexerei:candle_pink, 0.50, 0.50
Hexerei, hexerei:candle_purple, 0.50, 0.50
Hexerei, hexerei:candle_red, 0.50, 0.50
Hexerei, hexerei:candle_yellow, 0.50, 0.50
Hexerei, hexerei:coffer, 8.00, 8.00
Hexerei, hexerei:coffer_container, 8.00, 8.00
Hexerei, hexerei:coffer_hinge, 8.00, 8.00
Hexerei, hexerei:coffer_lid, 8.00, 8.00
Hexerei, hexerei:crystal_ball, 2.00, 2.00
Hexerei, hexerei:crystal_ball_large_ring, 2.00, 2.00
Hexerei, hexerei:crystal_ball_orb, 2.00, 2.00
Hexerei, hexerei:crystal_ball_small_ring, 2.00, 2.00
Hexerei, hexerei:crystal_ball_stand, 2.00, 2.00
Hexerei, hexerei:flowering_lily_pad, 0.00, 0.00
Hexerei, hexerei:herb_drying_rack_full, 2.00, 2.00
Hexerei, hexerei:herb_jar, 0.50, 0.50
Hexerei, hexerei:herb_jar_belladonna, 8.00, 8.00
Hexerei, hexerei:herb_jar_generic, 8.00, 8.00
Hexerei, hexerei:herb_jar_mandrake_flower, 8.00, 8.00
Hexerei, hexerei:herb_jar_mandrake_root, 8.00, 8.00
Hexerei, hexerei:herb_jar_mugwort, 8.00, 8.00
Hexerei, hexerei:herb_jar_yellow_dock, 8.00, 8.00
Hexerei, hexerei:mahogany_button, 2.00, 3.00
Hexerei, hexerei:mahogany_door, 2.00, 3.00
Hexerei, hexerei:mahogany_fence, 2.00, 3.00
Hexerei, hexerei:mahogany_fence_gate, 2.00, 3.00
Hexerei, hexerei:mahogany_leaves, 0.20, 0.20
Hexerei, hexerei:mahogany_log, 2.00, 2.00
Hexerei, hexerei:mahogany_planks, 2.00, 3.00
Hexerei, hexerei:mahogany_pressure_plate, 2.00, 3.00
Hexerei, hexerei:mahogany_sapling, 0.00, 0.00
Hexerei, hexerei:mahogany_slab, 2.00, 3.00
Hexerei, hexerei:mahogany_stairs, 2.00, 3.00
Hexerei, hexerei:mahogany_trapdoor, 2.00, 3.00
Hexerei, hexerei:mahogany_wood, 2.00, 2.00
Hexerei, hexerei:mandrake_flower, 0.00, 0.00
Hexerei, hexerei:mixing_cauldron, 4.00, 4.00
Hexerei, hexerei:mugwort_bush, 0.00, 0.00
Hexerei, hexerei:pestle_and_mortar, 2.00, 2.00
Hexerei, hexerei:quicksilver, 100.00, 100.00
Hexerei, hexerei:sage_crop, 0.00, 0.00
Hexerei, hexerei:stripped_mahogany_log, 2.00, 2.00
Hexerei, hexerei:stripped_mahogany_wood, 2.00, 2.00
Hexerei, hexerei:stripped_willow_log, 2.00, 2.00
Hexerei, hexerei:stripped_willow_wood, 2.00, 2.00
Hexerei, hexerei:tallow, 100.00, 100.00
Hexerei, hexerei:willow_button, 2.00, 3.00
Hexerei, hexerei:willow_door, 2.00, 3.00
Hexerei, hexerei:willow_fence, 2.00, 3.00
Hexerei, hexerei:willow_fence_gate, 2.00, 3.00
Hexerei, hexerei:willow_leaves, 0.20, 0.20
Hexerei, hexerei:willow_log, 2.00, 2.00
Hexerei, hexerei:willow_planks, 2.00, 3.00
Hexerei, hexerei:willow_pressure_plate, 2.00, 3.00
Hexerei, hexerei:willow_sapling, 0.00, 0.00
Hexerei, hexerei:willow_slab, 2.00, 3.00
Hexerei, hexerei:willow_stairs, 2.00, 3.00
Hexerei, hexerei:willow_trapdoor, 2.00, 3.00
Hexerei, hexerei:willow_wood, 2.00, 2.00
Hexerei, hexerei:yellow_dock_bush, 0.00, 0.00
Ice and Fire, iceandfire:amythest_block, 5.00, 15.00
Ice and Fire, iceandfire:amythest_ore, 4.00, 15.00
Ice and Fire, iceandfire:ash, 0.50, 0.00
Ice and Fire, iceandfire:burnt_torch, 0.00, 0.00
Ice and Fire, iceandfire:burnt_torch_wall, 0.00, 0.00
Ice and Fire, iceandfire:chared_cobblestone, 2.00, 10.00
Ice and Fire, iceandfire:chared_dirt, 0.50, 0.00
Ice and Fire, iceandfire:chared_grass, 0.60, 0.00
Ice and Fire, iceandfire:chared_grass_path, 0.60, 0.60
Ice and Fire, iceandfire:chared_gravel, 0.60, 0.00
Ice and Fire, iceandfire:chared_stone, 1.50, 10.00
Ice and Fire, iceandfire:copper_block, 4.00, 10.00
Ice and Fire, iceandfire:copper_ore, 3.00, 5.00
Ice and Fire, iceandfire:copper_pile, 0.30, 1.00
Ice and Fire, iceandfire:crackled_cobblestone, 2.00, 10.00
Ice and Fire, iceandfire:crackled_dirt, 0.50, 0.00
Ice and Fire, iceandfire:crackled_grass, 0.60, 0.00
Ice and Fire, iceandfire:crackled_grass_path, 0.60, 0.60
Ice and Fire, iceandfire:crackled_gravel, 0.60, 0.00
Ice and Fire, iceandfire:crackled_stone, 1.50, 10.00
Ice and Fire, iceandfire:desert_myrmex_cocoon, 2.50, 2.50
Ice and Fire, iceandfire:dragon_bone_block, 30.00, 500.00
Ice and Fire, iceandfire:dragon_bone_wall, 30.00, 500.00
Ice and Fire, iceandfire:dragon_ice, 0.50, 0.00
Ice and Fire, iceandfire:dragon_ice_spikes, 2.50, 2.50
Ice and Fire, iceandfire:dragonforge_fire_brick, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_fire_core, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_fire_core_disabled, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_fire_input, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_ice_brick, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_ice_core, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_ice_core_disabled, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_ice_input, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_lightning_brick, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_lightning_core, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_lightning_core_disabled, 40.00, 500.00
Ice and Fire, iceandfire:dragonforge_lightning_input, 40.00, 500.00
Ice and Fire, iceandfire:dragonscale_amythest, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_black, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_blue, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_bronze, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_copper, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_electric, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_gray, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_green, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_red, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_sapphire, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_silver, 30.00, 500.00
Ice and Fire, iceandfire:dragonscale_white, 30.00, 500.00
Ice and Fire, iceandfire:dragonsteel_fire_block, 10.00, 1000.00
Ice and Fire, iceandfire:dragonsteel_ice_block, 10.00, 1000.00
Ice and Fire, iceandfire:dragonsteel_lightning_block, 10.00, 1000.00
Ice and Fire, iceandfire:dread_portal, -1.00, 100000.00
Ice and Fire, iceandfire:dread_spawner, 10.00, 10000.00
Ice and Fire, iceandfire:dread_stone, -1.00, 100000.00
Ice and Fire, iceandfire:dread_stone_bricks, -1.00, 100000.00
Ice and Fire, iceandfire:dread_stone_bricks_chiseled, -1.00, 100000.00
Ice and Fire, iceandfire:dread_stone_bricks_cracked, -1.00, 100000.00
Ice and Fire, iceandfire:dread_stone_bricks_mossy, -1.00, 100000.00
Ice and Fire, iceandfire:dread_stone_face, -1.00, 10000.00
Ice and Fire, iceandfire:dread_stone_slab, 10.00, 10000.00
Ice and Fire, iceandfire:dread_stone_stairs, 20.00, 100000.00
Ice and Fire, iceandfire:dread_stone_tile, -1.00, 100000.00
Ice and Fire, iceandfire:dread_torch, 0.00, 0.00
Ice and Fire, iceandfire:dread_torch_wall, 0.00, 0.00
Ice and Fire, iceandfire:dreadwood_log, 2.00, 10000.00
Ice and Fire, iceandfire:dreadwood_planks, -1.00, 100000.00
Ice and Fire, iceandfire:dreadwood_planks_lock, -1.00, 1000000.00
Ice and Fire, iceandfire:egginice, 0.50, 0.50
Ice and Fire, iceandfire:fire_lily, 0.00, 0.00
Ice and Fire, iceandfire:frost_lily, 0.00, 0.00
Ice and Fire, iceandfire:frozen_cobblestone, 2.00, 10.00
Ice and Fire, iceandfire:frozen_dirt, 0.50, 0.00
Ice and Fire, iceandfire:frozen_grass, 0.60, 0.00
Ice and Fire, iceandfire:frozen_grass_path, 0.60, 0.60
Ice and Fire, iceandfire:frozen_gravel, 0.60, 0.00
Ice and Fire, iceandfire:frozen_splinters, 2.00, 10.00
Ice and Fire, iceandfire:frozen_stone, 1.50, 10.00
Ice and Fire, iceandfire:ghost_chest, 2.50, 2.50
Ice and Fire, iceandfire:gold_pile, 0.30, 1.00
Ice and Fire, iceandfire:graveyard_soil, 5.00, 15.00
Ice and Fire, iceandfire:jungle_myrmex_cocoon, 2.50, 2.50
Ice and Fire, iceandfire:lectern, 2.00, 5.00
Ice and Fire, iceandfire:lightning_lily, 0.00, 0.00
Ice and Fire, iceandfire:myrmex_desert_biolight, 0.00, 0.00
Ice and Fire, iceandfire:myrmex_desert_resin_block, 3.50, 3.50
Ice and Fire, iceandfire:myrmex_desert_resin_glass, 1.50, 1.50
Ice and Fire, iceandfire:myrmex_jungle_biolight, 0.00, 0.00
Ice and Fire, iceandfire:myrmex_jungle_resin_block, 3.50, 3.50
Ice and Fire, iceandfire:myrmex_jungle_resin_glass, 1.50, 1.50
Ice and Fire, iceandfire:myrmex_resin_desert, 2.50, 2.50
Ice and Fire, iceandfire:myrmex_resin_jungle, 2.50, 2.50
Ice and Fire, iceandfire:myrmex_resin_sticky_desert, 2.50, 2.50
Ice and Fire, iceandfire:myrmex_resin_sticky_jungle, 2.50, 2.50
Ice and Fire, iceandfire:nest, 0.50, 0.00
Ice and Fire, iceandfire:pixie_house_birch, 2.00, 5.00
Ice and Fire, iceandfire:pixie_house_dark_oak, 2.00, 5.00
Ice and Fire, iceandfire:pixie_house_mushroom_brown, 2.00, 5.00
Ice and Fire, iceandfire:pixie_house_mushroom_red, 2.00, 5.00
Ice and Fire, iceandfire:pixie_house_oak, 2.00, 5.00
Ice and Fire, iceandfire:pixie_house_spruce, 2.00, 5.00
Ice and Fire, iceandfire:pixie_jar_0, 1.00, 2.00
Ice and Fire, iceandfire:pixie_jar_1, 1.00, 2.00
Ice and Fire, iceandfire:pixie_jar_2, 1.00, 2.00
Ice and Fire, iceandfire:pixie_jar_3, 1.00, 2.00
Ice and Fire, iceandfire:pixie_jar_4, 1.00, 2.00
Ice and Fire, iceandfire:pixie_jar_empty, 1.00, 2.00
Ice and Fire, iceandfire:podium_acacia, 2.00, 2.00
Ice and Fire, iceandfire:podium_birch, 2.00, 2.00
Ice and Fire, iceandfire:podium_dark_oak, 2.00, 2.00
Ice and Fire, iceandfire:podium_jungle, 2.00, 2.00
Ice and Fire, iceandfire:podium_oak, 2.00, 2.00
Ice and Fire, iceandfire:podium_spruce, 2.00, 2.00
Ice and Fire, iceandfire:sapphire_block, 3.00, 10.00
Ice and Fire, iceandfire:sapphire_ore, 4.00, 15.00
Ice and Fire, iceandfire:sea_serpent_scale_block_blue, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_bronze, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_deepblue, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_green, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_purple, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_red, 30.00, 500.00
Ice and Fire, iceandfire:sea_serpent_scale_block_teal, 30.00, 500.00
Ice and Fire, iceandfire:silver_block, 3.00, 10.00
Ice and Fire, iceandfire:silver_ore, 3.00, 5.00
Ice and Fire, iceandfire:silver_pile, 0.30, 1.00
Infernal Expansion, infernalexp:basalt_brick_slab, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_brick_stairs, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_brick_vertical_slab, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_brick_wall, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_bricks, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_button, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_cobbled, 0.60, 0.60
Infernal Expansion, infernalexp:basalt_cobbled_slab, 0.60, 0.60
Infernal Expansion, infernalexp:basalt_cobbled_vertical_slab, 0.60, 0.60
Infernal Expansion, infernalexp:basalt_iron_ore, 3.00, 3.00
Infernal Expansion, infernalexp:basalt_slab, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_stairs, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_vertical_slab, 1.25, 4.20
Infernal Expansion, infernalexp:basalt_wall, 1.25, 4.20
Infernal Expansion, infernalexp:basaltic_magma, 0.50, 0.50
Infernal Expansion, infernalexp:buried_bone, 0.00, 0.00
Infernal Expansion, infernalexp:charged_chiseled_soul_slate_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:charged_chiseled_soul_stone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:chiseled_basalt_bricks, 1.25, 4.20
Infernal Expansion, infernalexp:chiseled_dimstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:chiseled_dullstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:chiseled_glowdust_stone_bricks, 0.80, 0.80
Infernal Expansion, infernalexp:chiseled_glowstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:chiseled_soul_slate_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:chiseled_soul_stone_bricks, 2.00, 6.00
Infernal Expansion, infernalexp:cracked_basalt_bricks, 1.25, 4.20
Infernal Expansion, infernalexp:cracked_dimstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:cracked_dullstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:cracked_glowdust_stone_bricks, 0.80, 0.80
Infernal Expansion, infernalexp:cracked_glowstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:cracked_soul_slate_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:cracked_soul_stone_bricks, 2.00, 6.00
Infernal Expansion, infernalexp:crimson_fungus_cap, 1.00, 1.00
Infernal Expansion, infernalexp:crimson_nylium_carpet, 0.10, 0.10
Infernal Expansion, infernalexp:crimson_nylium_path, 0.40, 0.40
Infernal Expansion, infernalexp:crumbling_blackstone, 0.40, 0.40
Infernal Expansion, infernalexp:dimstone, 1.80, 2.00
Infernal Expansion, infernalexp:dimstone_brick_slab, 1.50, 6.00
Infernal Expansion, infernalexp:dimstone_brick_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:dimstone_brick_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:dimstone_brick_wall, 1.50, 6.00
Infernal Expansion, infernalexp:dimstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone_brick_slab, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone_brick_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone_brick_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone_brick_wall, 1.50, 6.00
Infernal Expansion, infernalexp:dullstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:dullthorns, 0.10, 0.10
Infernal Expansion, infernalexp:dullthorns_block, 1.00, 1.00
Infernal Expansion, infernalexp:glow_campfire, 2.00, 2.00
Infernal Expansion, infernalexp:glow_fire, 0.00, 0.00
Infernal Expansion, infernalexp:glow_glass, 0.30, 0.30
Infernal Expansion, infernalexp:glow_glass_pane, 0.30, 0.30
Infernal Expansion, infernalexp:glow_lantern, 3.50, 3.50
Infernal Expansion, infernalexp:glow_torch, 0.00, 0.00
Infernal Expansion, infernalexp:glow_torch_wall, 0.00, 0.00
Infernal Expansion, infernalexp:glowdust, 0.20, 0.20
Infernal Expansion, infernalexp:glowdust_sand, 0.50, 0.50
Infernal Expansion, infernalexp:glowdust_stone, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_brick_slab, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_brick_stairs, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_brick_vertical_slab, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_brick_wall, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_bricks, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_slab, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_stairs, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_vertical_slab, 0.80, 0.80
Infernal Expansion, infernalexp:glowdust_stone_wall, 0.80, 0.80
Infernal Expansion, infernalexp:glowsilk_cocoon, 5.00, 1200.00
Infernal Expansion, infernalexp:glowstone_brick_slab, 1.50, 6.00
Infernal Expansion, infernalexp:glowstone_brick_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:glowstone_brick_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:glowstone_brick_wall, 1.50, 6.00
Infernal Expansion, infernalexp:glowstone_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:luminous_fungus, 0.00, 0.00
Infernal Expansion, infernalexp:luminous_fungus_cap, 1.00, 1.00
Infernal Expansion, infernalexp:luminous_hyphae, 2.00, 2.00
Infernal Expansion, infernalexp:luminous_stem, 2.00, 2.00
Infernal Expansion, infernalexp:luminous_wart_block, 1.00, 1.00
Infernal Expansion, infernalexp:magmatic_chiseled_basalt_bricks, 1.25, 4.20
Infernal Expansion, infernalexp:planted_quartz, 1.50, 1.50
Infernal Expansion, infernalexp:polished_basalt_pressure_plate, 1.25, 4.20
Infernal Expansion, infernalexp:polished_basalt_slab, 1.25, 4.20
Infernal Expansion, infernalexp:polished_basalt_tiles, 1.25, 4.20
Infernal Expansion, infernalexp:polished_basalt_tiles_slab, 1.25, 4.20
Infernal Expansion, infernalexp:polished_basalt_tiles_vertical_slab, 1.25, 4.20
Infernal Expansion, infernalexp:polished_basalt_vertical_slab, 1.25, 4.20
Infernal Expansion, infernalexp:potted_buried_bone, 0.00, 0.00
Infernal Expansion, infernalexp:potted_dullthorns, 0.00, 0.00
Infernal Expansion, infernalexp:potted_luminous_fungus, 0.00, 0.00
Infernal Expansion, infernalexp:potted_shroomlight_fungus, 0.00, 0.00
Infernal Expansion, infernalexp:quartz_glass, 2.00, 6.00
Infernal Expansion, infernalexp:quartz_glass_pane, 2.00, 6.00
Infernal Expansion, infernalexp:rubble, 0.60, 0.60
Infernal Expansion, infernalexp:shroomlight_fungus, 0.00, 0.00
Infernal Expansion, infernalexp:silt, 0.50, 0.50
Infernal Expansion, infernalexp:smooth_dimstone, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dimstone_button, 0.50, 0.50
Infernal Expansion, infernalexp:smooth_dimstone_slab, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dimstone_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dimstone_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dullstone, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dullstone_button, 0.50, 0.50
Infernal Expansion, infernalexp:smooth_dullstone_slab, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dullstone_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_dullstone_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_glowstone, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_glowstone_button, 0.50, 0.50
Infernal Expansion, infernalexp:smooth_glowstone_pressure_plate, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_glowstone_slab, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_glowstone_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:smooth_glowstone_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:soul_sand_slab, 0.50, 0.50
Infernal Expansion, infernalexp:soul_sand_stairs, 0.50, 0.50
Infernal Expansion, infernalexp:soul_sand_vertical_slab, 0.50, 0.50
Infernal Expansion, infernalexp:soul_slate, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_brick_slab, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_brick_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_brick_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_brick_wall, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_bricks, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_button, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_pressure_plate, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_slab, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_stairs, 1.50, 6.00
Infernal Expansion, infernalexp:soul_slate_vertical_slab, 1.50, 6.00
Infernal Expansion, infernalexp:soul_soil_path, 0.50, 0.50
Infernal Expansion, infernalexp:soul_soil_slab, 0.50, 0.50
Infernal Expansion, infernalexp:soul_soil_stairs, 0.50, 0.50
Infernal Expansion, infernalexp:soul_soil_vertical_slab, 0.50, 0.50
Infernal Expansion, infernalexp:soul_stone, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_brick_slab, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_brick_stairs, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_brick_vertical_slab, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_brick_wall, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_bricks, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_slab, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_stairs, 0.50, 6.00
Infernal Expansion, infernalexp:soul_stone_vertical_slab, 2.00, 6.00
Infernal Expansion, infernalexp:soul_stone_wall, 2.00, 6.00
Infernal Expansion, infernalexp:stripped_luminous_hyphae, 2.00, 2.00
Infernal Expansion, infernalexp:stripped_luminous_stem, 2.00, 2.00
Infernal Expansion, infernalexp:trapped_glowdust_sand, 0.20, 0.20
Infernal Expansion, infernalexp:warped_fungus_cap, 1.00, 1.00
Infernal Expansion, infernalexp:warped_nylium_carpet, 0.10, 0.10
Infernal Expansion, infernalexp:warped_nylium_path, 0.40, 0.40
Kaleido, kaleido:chiseled_fence, 2.00, 3.00
Kaleido, kaleido:chiseled_fence_gate, 2.00, 3.00
Kaleido, kaleido:chiseled_layers, 2.00, 3.00
Kaleido, kaleido:chiseled_slab, 2.00, 3.00
Kaleido, kaleido:chiseled_stairs, 2.00, 3.00
Kaleido, kaleido:chiseled_thin_post, 2.00, 6.00
Kaleido, kaleido:chiseled_vslab, 2.00, 6.00
Kaleido, kaleido:chiseled_wall, 2.00, 6.00
Kaleido, kaleido:directional, 0.50, 0.50
Kaleido, kaleido:horizontal, 0.50, 0.50
Kaleido, kaleido:leaves, 0.20, 0.20
Kaleido, kaleido:pillar, 0.50, 0.50
Kaleido, kaleido:plant, 0.20, 0.20
Kaleido, kaleido:scope, 0.30, 0.30
Kaleido, kaleido:stairs, 0.50, 3.00
Kaleido, kaleido:stuff, 0.50, 0.50
Kaleido, kaleido:woodworking_bench, 2.00, 2.00
Kobolds, kobolds:kobold_block_skull, 0.70, 6.00
Lycanites Mobs, lycanitesmobs:aberrantcrystal, 0.50, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstone, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstone_slab, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstone_stairs, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonebrick, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonebrick_fence, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonebrick_slab, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonebrick_stairs, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonebrick_wall, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonechiseled, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonepillar, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonepolished, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonetile, 2.00, 1200.00
Lycanites Mobs, lycanitesmobs:aberrantstonetile_slab, 2.00, 1200.00
